Time (hr),Loss AC (kW),Load AC (kW),Net Meter AC (kW),Solar AC (kW),Battery AC (kW),Battery SOC AC,Loss DC (kW),Load DC (kW),Net Meter DC (kW),Solar DC (kW),Battery DC (kW),Battery SOC DC
25.0,4.96686376953125,38.98065625,-43.9023515625,0.0,-0.0,0.48761433362960815,5.02689599609375,38.98065625,-42.53607421875,0.0,-0.0,0.48761433362960815
26.0,5.53519921875,42.5866953125,-48.07407421875,0.0,-0.0,0.4871269464492798,5.13797265625,42.5866953125,-46.25141015625,0.0,-0.0,0.4871269464492798
27.0,6.06391650390625,45.97124609375,-51.979578125,0.0,-0.0,0.486640065908432,5.23691748046875,45.97124609375,-49.7296875,0.0,-0.0,0.486640065908432
28.0,5.921099609375,45.032234375,-50.90026171875,0.0,-0.0,0.48615366220474243,5.21166015625,45.032234375,-48.7670703125,0.0,-0.0,0.48615366220474243
29.0,6.94546484375,52.88900390625,-59.76085546875,0.0,-0.0,0.48566776514053345,5.5244755859375,52.88900390625,-56.91829296875,0.0,-0.0,0.48566776514053345
30.0,28.70942578125,201.899859375,-223.569234375,0.7923766479492188,-0.0,0.48518234491348267,13.387916015625,201.899859375,-208.507359375,0.7923766479492188,-0.0,0.48518234491348267
31.0,21.3147265625,172.1244375,-173.1131875,17.204013671875,-0.0,0.4846974015235901,9.7036142578125,172.1244375,-161.893453125,17.204013671875,-0.0,0.4846974015235901
32.0,24.6068203125,175.480625,-89.6146953125,109.3426328125,-0.0,0.4842129349708557,10.75480859375,175.480625,-74.8835234375,109.3426328125,-0.0,0.4842129349708557
33.0,24.67027734375,144.115625,25.5386796875,193.19709375,0.0,0.48372897505760193,9.711841796875,144.115625,40.9561484375,193.19709375,0.0,0.48372897505760193
34.0,24.7853984375,134.950125,56.2203359375,214.780734375,0.0,0.48324549198150635,10.3031201171875,134.950125,71.0403203125,214.780734375,0.0,0.48324549198150635
35.0,27.463732421875,134.884203125,111.501671875,272.15825,0.0,0.48278340697288513,12.0844365234375,134.884203125,126.880125,272.15825,0.0,0.48278340697288513
36.0,26.928298828125,136.553046875,94.4433046875,256.37921875,0.0,0.4822799563407898,11.5117255859375,136.553046875,109.95828125,256.37921875,0.0,0.4822799563407898
37.0,23.09431640625,127.7727109375,49.20525390625,199.110421875,0.0,0.4817979037761688,10.19348046875,127.7727109375,62.6291484375,199.110421875,0.0,0.4817979037761688
38.0,21.3423046875,119.120671875,50.662375,190.262125,0.0,0.48131635785102844,9.9004208984375,119.120671875,62.6129609375,190.262125,0.0,0.48131635785102844
39.0,19.009458984375,119.2534921875,-11.8864794921875,125.9069609375,0.0,0.48083528876304626,7.19185595703125,119.2534921875,0.7236239013671875,125.9069609375,0.0,0.48083528876304626
