"PVWatts: Hourly PV Performance Data"
"Requested Location:","san francisco"
"Location:","SAN FRANCISCO INTL AP, CA"
"Lat (deg N):","37.62"
"Long (deg W):","122.4"
"Elev (m):","2"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","37.8"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","17.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","6","4","0","0","6.1","3.1","0","6.1","0","0"
"1","6","5","0","0","6.1","0","0","6.1","0","0"
"1","6","6","0","0","5.6","2.6","0","5.6","0","0"
"1","6","7","71","1","5","2.1","27.539","3.6","22.976","16.988"
"1","6","8","387","47","5.6","2.1","280.127","11.333","247.411","236.353"
"1","6","9","455","112","6.1","4.6","475.138","14.893","424.244","407.981"
"1","6","10","233","191","6.7","3.1","418.301","16.313","373.827","359.157"
"1","6","11","60","215","6.7","2.6","287.023","13.436","260.203","248.804"
"1","6","12","526","185","7.2","0","739.268","34.856","606.025","583.301"
"1","6","13","512","166","7.8","1.5","678","28.305","573.347","551.867"
"1","6","14","532","133","8.3","2.6","596.397","23.497","514.163","494.845"
"1","6","15","397","127","8.3","1.5","411.96","20.775","355.95","341.824"
"1","6","16","0","0","8.3","1.5","0","8.3","0","0"
"1","6","17","0","0","8.3","2.1","0","8.3","0","0"
"1","6","18","0","0","8.3","1.5","0","8.3","0","0"
"1","6","19","0","0","7.8","0","0","7.8","0","0"
"1","6","20","0","0","6.7","2.1","0","6.7","0","0"
"1","6","21","0","0","6.7","0","0","6.7","0","0"
"1","6","22","0","0","10","5.7","0","10","0","0"
"1","6","23","0","0","8.9","4.1","0","8.9","0","0"
"1","7","0","0","0","9.4","4.1","0","9.4","0","0"
"1","7","1","0","0","8.9","1.5","0","8.9","0","0"
"1","7","2","0","0","6.1","1.5","0","6.1","0","0"
"1","7","3","0","0","6.7","1.5","0","6.7","0","0"
"1","7","4","0","0","7.2","2.6","0","7.2","0","0"
"1","7","5","0","0","8.3","1.5","0","8.3","0","0"
"1","7","6","0","0","7.8","0","0","7.8","0","0"
"1","7","7","0","1","8.9","1.5","0.855","6.568","0.799","0"
"1","7","8","0","48","8.9","2.1","43.5","8.011","40.397","34.077"
"1","7","9","0","104","10","2.1","97.599","10.785","89.543","82.23"
"1","7","10","58","185","7.8","5.7","248.084","11.142","227.095","216.567"
"1","7","11","0","87","7.8","5.7","75.605","8.207","70.152","63.241"
"1","7","12","18","189","8.9","3.1","197.883","12.132","180.461","171.095"
"1","7","13","259","214","8.9","3.1","496.662","19.633","437.553","420.855"
"1","7","14","141","181","10","4.1","324.166","16.576","289.184","276.992"
"1","7","15","309","146","9.4","3.1","384.142","17.776","337.385","323.812"
"1","7","16","0","0","8.9","2.6","0","8.9","0","0"
"1","7","17","0","0","8.3","4.1","0","8.3","0","0"
"1","7","18","0","0","7.8","4.1","0","7.8","0","0"
"1","7","19","0","0","7.2","3.6","0","7.2","0","0"
"1","7","20","0","0","6.7","3.1","0","6.7","0","0"
"1","7","21","0","0","6.7","0","0","6.7","0","0"
"1","7","22","0","0","6.1","2.1","0","6.1","0","0"
"1","7","23","0","0","5.6","0","0","5.6","0","0"
"1","8","0","0","0","5.6","0","0","5.6","0","0"
"1","8","1","0","0","5","1.5","0","5","0","0"
"1","8","2","0","0","5","0","0","5","0","0"
"1","8","3","0","0","5","1.5","0","5","0","0"
"1","8","4","0","0","4.4","1.5","0","4.4","0","0"
"1","8","5","0","0","4.4","2.1","0","4.4","0","0"
"1","8","6","0","0","3.9","2.1","0","3.9","0","0"
"1","8","7","69","1","3.9","0","26.62","0.698","22.443","16.465"
"1","8","8","462","41","4","1.5","310.623","11.202","273.645","261.882"
"1","8","9","657","71","7.8","2.1","572.418","22.288","493.232","474.65"
"1","8","10","724","95","9","2.6","751.601","27.666","636.507","612.59"
"1","8","11","768","106","10","1.5","865.825","35.51","707.242","680.432"
"1","8","12","786","107","13","2.1","897.781","37.28","727.112","699.459"
"1","8","13","561","153","12","0","707.194","42.005","558.912","537.971"
"1","8","14","556","156","14","0","643.326","40.766","510.061","490.888"
"1","8","15","330","118","13.9","0","358.511","31.03","295.417","283.051"
"1","8","16","0","0","10.6","3.1","0","10.6","0","0"
"1","8","17","0","0","11.7","1.5","0","11.7","0","0"
"1","8","18","0","0","10","3.1","0","10","0","0"
"1","8","19","0","0","8.9","3.6","0","8.9","0","0"
"1","8","20","0","0","8.9","3.6","0","8.9","0","0"
"1","8","21","0","0","9.4","4.1","0","9.4","0","0"
"1","8","22","0","0","9.4","4.6","0","9.4","0","0"
"1","8","23","0","0","8.9","4.1","0","8.9","0","0"
"1","9","0","0","0","7.8","3.1","0","7.8","0","0"
"1","9","1","0","0","10","3.1","0","10","0","0"
"1","9","2","0","0","8.3","0","0","8.3","0","0"
"1","9","3","0","0","6.1","2.6","0","6.1","0","0"
"1","9","4","0","0","7.2","4.1","0","7.2","0","0"
"1","9","5","0","0","6.7","2.6","0","6.7","0","0"
"1","9","6","0","0","6.1","2.1","0","6.1","0","0"
"1","9","7","70","1","6.1","2.6","26.869","4.807","22.231","16.257"
"1","9","8","422","44","7","4.1","293.182","11.885","257.789","246.454"
"1","9","9","528","92","7.2","1.5","505.989","21.176","438.658","421.924"
"1","9","10","607","122","8","0","684.963","35.255","559.247","538.293"
"1","9","11","655","131","8","3.1","792.436","26.899","674.897","649.431"
"1","9","12","719","139","9","3.1","874.011","29.998","733.607","705.676"
"1","9","13","406","197","9","1.5","605.812","27.965","513.232","493.947"
"1","9","14","479","154","11","1.5","581.676","28.201","490.725","472.23"
"1","9","15","79","120","10.7","2.6","184.355","15.293","164.717","155.727"
"1","9","16","0","0","10","3.6","0","10","0","0"
"1","9","17","0","0","10","0","0","10","0","0"
"1","9","18","0","0","9.4","0","0","9.4","0","0"
"1","9","19","0","0","8.9","1.5","0","8.9","0","0"
"1","9","20","0","0","8.3","2.1","0","8.3","0","0"
"1","9","21","0","0","7.8","1.5","0","7.8","0","0"
"1","9","22","0","0","6.7","4.1","0","6.7","0","0"
"1","9","23","0","0","6.7","4.6","0","6.7","0","0"
"1","10","0","0","0","6.7","4.1","0","6.7","0","0"
"1","10","1","0","0","6.7","3.1","0","6.7","0","0"
"1","10","2","0","0","6.1","3.6","0","6.1","0","0"
"1","10","3","0","0","6.1","3.1","0","6.1","0","0"
"1","10","4","0","0","6.1","3.6","0","6.1","0","0"
"1","10","5","0","0","6.1","2.6","0","6.1","0","0"
"1","10","6","0","0","4.4","0","0","4.4","0","0"
"1","10","7","68","1","5.6","2.6","26.058","4.279","21.591","15.629"
"1","10","8","418","44","6.8","3.9","290.627","11.757","255.657","244.379"
"1","10","9","466","102","6.8","2.4","469.207","18.046","412.833","396.939"
"1","10","10","444","159","7.1","0","585.943","30.954","488.744","470.317"
"1","10","11","470","180","7.5","1.3","673.265","28.055","570.332","548.966"
"1","10","12","592","146","8.4","1.1","763.559","32.711","632.553","608.793"
"1","10","13","486","171","8.3","0","663.149","36.463","539.014","518.804"
"1","10","14","581","135","9.7","0","640.357","36.422","518.861","499.376"
"1","10","15","441","103","10","1.5","419.267","22.814","358.607","344.4"
"1","10","16","0","0","8.9","3.1","0","8.9","0","0"
"1","10","17","0","0","8.3","2.1","0","8.3","0","0"
"1","10","18","0","0","7.8","1.5","0","7.8","0","0"
"1","10","19","0","0","7.2","2.1","0","7.2","0","0"
"1","10","20","0","0","6.7","3.6","0","6.7","0","0"
"1","10","21","0","0","6.7","4.6","0","6.7","0","0"
"1","10","22","0","0","6.7","3.6","0","6.7","0","0"
"1","10","23","0","0","6.7","1.5","0","6.7","0","0"
"1","11","0","0","0","5.6","3.6","0","5.6","0","0"
"1","11","1","0","0","6.1","4.1","0","6.1","0","0"
"1","11","2","0","0","5.6","3.1","0","5.6","0","0"
"1","11","3","0","0","3.9","2.1","0","3.9","0","0"
"1","11","4","0","0","5","0","0","5","0","0"
"1","11","5","0","0","3.9","1.5","0","3.9","0","0"
"1","11","6","0","0","5","2.6","0","5","0","0"
"1","11","7","39","1","4.4","1.5","15.799","2.441","13.285","7.477"
"1","11","8","284","54","6","3.6","229.573","9.658","204.897","194.931"
"1","11","9","163","137","6.1","4.1","274.404","10.999","250.116","238.986"
"1","11","10","537","155","6","0","659.01","31.013","549.443","528.851"
"1","11","11","643","163","7","2.1","812.141","28.808","685.451","659.55"
"1","11","12","296","239","8","2.6","574.149","23.037","498.167","479.413"
"1","11","13","646","160","8","1.5","793.456","31.034","662.26","637.31"
"1","11","14","631","120","9","0","667.376","37.414","538.026","517.851"
"1","11","15","532","106","10","6.7","480.424","17.534","420.733","404.584"
"1","11","16","0","0","9.4","5.7","0","9.4","0","0"
"1","11","17","0","0","9.4","6.2","0","9.4","0","0"
"1","11","18","0","0","10","4.6","0","10","0","0"
"1","11","19","0","0","10","4.6","0","10","0","0"
"1","11","20","0","0","10","8.8","0","10","0","0"
"1","11","21","0","0","10","4.6","0","10","0","0"
"1","11","22","0","0","10","3.6","0","10","0","0"
"1","11","23","0","0","10","8.2","0","10","0","0"
"1","12","0","0","0","10","4.1","0","10","0","0"
"1","12","1","0","0","10","4.6","0","10","0","0"
"1","12","2","0","0","8.3","2.1","0","8.3","0","0"
"1","12","3","0","0","7.8","2.6","0","7.8","0","0"
"1","12","4","0","0","7.2","1.5","0","7.2","0","0"
"1","12","5","0","0","6.7","0","0","6.7","0","0"
"1","12","6","0","0","7.2","0","0","7.2","0","0"
"1","12","7","62","1","7.2","2.6","23.753","5.841","19.524","13.601"
"1","12","8","379","48","6.7","3.6","274.34","11.419","241.994","231.078"
"1","12","9","568","87","7.2","2.1","527.659","20.407","458.893","441.486"
"1","12","10","712","100","7.8","0","747.596","37.192","604.439","581.777"
"1","12","11","756","112","9.4","0","863.75","43.529","677.607","652.03"
"1","12","12","791","108","10.6","2.6","906.714","33.703","747.489","718.958"
"1","12","13","572","160","9.4","3.6","728.154","26.403","621.411","598.089"
"1","12","14","465","175","13.3","5.2","596.151","24.526","511.956","492.716"
"1","12","15","0","98","11.1","9.3","94.351","11.875","86.148","78.906"
"1","12","16","0","0","10","9.8","0","10","0","0"
"1","12","17","0","0","9.4","7.7","0","9.4","0","0"
"1","12","18","0","0","9.4","5.7","0","9.4","0","0"
"1","12","19","0","0","9.4","5.7","0","9.4","0","0"
"1","12","20","0","0","9.4","6.2","0","9.4","0","0"
"1","12","21","0","0","10","5.2","0","10","0","0"
"1","12","22","0","0","10","3.6","0","10","0","0"
"1","12","23","0","0","10","3.1","0","10","0","0"
"1","13","0","0","0","9.4","5.7","0","9.4","0","0"
"1","13","1","0","0","9.4","6.2","0","9.4","0","0"
"1","13","2","0","0","9.4","4.6","0","9.4","0","0"
"1","13","3","0","0","9.4","3.1","0","9.4","0","0"
"1","13","4","0","0","10","2.1","0","10","0","0"
"1","13","5","0","0","9.4","3.6","0","9.4","0","0"
"1","13","6","0","0","9.4","3.6","0","9.4","0","0"
"1","13","7","0","1","9.4","4.1","0.855","7.804","0.795","0"
"1","13","8","0","49","9.4","2.6","44.273","8.614","41.007","34.675"
"1","13","9","0","81","8.9","2.1","72.301","8.97","66.863","60.019"
"1","13","10","0","102","11.1","2.6","90.866","11.769","83.005","75.829"
"1","13","11","89","233","11.7","3.1","334.896","18.285","297.03","284.619"
"1","13","12","489","193","12","1.5","716.809","31.874","596.304","573.955"
"1","13","13","461","178","11.1","0","650.699","38.359","523.967","504.3"
"1","13","14","363","169","11.1","3.1","497.073","22.96","430.129","413.675"
"1","13","15","409","142","10","2.1","441.345","21.606","380.491","365.615"
"1","13","16","0","0","10","6.7","0","10","0","0"
"1","13","17","0","0","10","6.2","0","10","0","0"
"1","13","18","0","0","10","6.2","0","10","0","0"
"1","13","19","0","0","9.4","5.7","0","9.4","0","0"
"1","13","20","0","0","8.9","1.5","0","8.9","0","0"
"1","13","21","0","0","8.3","0","0","8.3","0","0"
"1","13","22","0","0","7.8","0","0","7.8","0","0"
"1","13","23","0","0","8.3","4.1","0","8.3","0","0"
"1","14","0","0","0","7.8","3.6","0","7.8","0","0"
"1","14","1","0","0","8.9","1.5","0","8.9","0","0"
"1","14","2","0","0","7.8","2.1","0","7.8","0","0"
"1","14","3","0","0","8.3","0","0","8.3","0","0"
"1","14","4","0","0","8.9","1.5","0","8.9","0","0"
"1","14","5","0","0","7.8","2.6","0","7.8","0","0"
"1","14","6","0","0","7.2","2.6","0","7.2","0","0"
"1","14","7","29","2","7.2","2.1","15.211","5.489","12.985","7.182"
"1","14","8","20","59","6.7","1.5","71.339","6.57","66.178","59.348"
"1","14","9","22","140","7.2","0","154.261","11.533","140.871","132.434"
"1","14","10","105","206","7.8","1.5","312.895","15.588","280.725","268.768"
"1","14","11","286","233","9.4","3.1","551.667","21.72","481.532","463.354"
"1","14","12","211","267","11.1","0","512.198","32.827","424.187","407.926"
"1","14","13","436","208","10.6","3.6","648.065","24.913","557.072","536.199"
"1","14","14","51","158","10.6","2.1","206.615","16.459","184.615","175.148"
"1","14","15","351","164","11.1","2.6","434.722","20.901","376.702","361.943"
"1","14","16","0","0","12.2","3.6","0","12.2","0","0"
"1","14","17","0","0","11.7","0","0","11.7","0","0"
"1","14","18","0","0","11.1","1.5","0","11.1","0","0"
"1","14","19","0","0","10.6","2.6","0","10.6","0","0"
"1","14","20","0","0","11.1","0","0","11.1","0","0"
"1","14","21","0","0","11.7","2.6","0","11.7","0","0"
"1","14","22","0","0","11.7","0","0","11.7","0","0"
"1","14","23","0","0","10.6","2.1","0","10.6","0","0"
"1","15","0","0","0","10","1.5","0","10","0","0"
"1","15","1","0","0","10","2.1","0","10","0","0"
"1","15","2","0","0","9.4","0","0","9.4","0","0"
"1","15","3","0","0","8.9","1.5","0","8.9","0","0"
"1","15","4","0","0","9.4","0","0","9.4","0","0"
"1","15","5","0","0","10","0","0","10","0","0"
"1","15","6","0","0","10","0","0","10","0","0"
"1","15","7","19","2","9.4","1.5","11.711","7.414","10.058","4.31"
"1","15","8","0","53","10","3.1","48.665","9.417","44.917","38.509"
"1","15","9","399","145","10","4.6","460.829","18.095","405.832","390.161"
"1","15","10","0","64","11.7","0","55.357","16.369","49.538","43.04"
"1","15","11","48","219","11.7","2.6","278.166","17.12","248.045","236.97"
"1","15","12","12","197","11.1","2.6","199.565","15.179","179.542","170.198"
"1","15","13","98","237","11.7","1.5","347.569","20.656","304.902","292.269"
"1","15","14","0","148","13.3","0","141.024","20.138","124.051","115.992"
"1","15","15","0","96","12.8","0","91.005","15.34","81.817","74.666"
"1","15","16","0","0","12.8","3.1","0","12.8","0","0"
"1","15","17","0","0","11.7","2.1","0","11.7","0","0"
"1","15","18","0","0","13.3","3.1","0","13.3","0","0"
"1","15","19","0","0","13.3","3.1","0","13.3","0","0"
"1","15","20","0","0","12.2","2.6","0","12.2","0","0"
"1","15","21","0","0","13.9","8.8","0","13.9","0","0"
"1","15","22","0","0","13.9","8.8","0","13.9","0","0"
"1","15","23","0","0","13.9","5.7","0","13.9","0","0"
"1","16","0","0","0","13.3","5.2","0","13.3","0","0"
"1","16","1","0","0","13.3","5.7","0","13.3","0","0"
"1","16","2","0","0","12.8","5.2","0","12.8","0","0"
"1","16","3","0","0","12.8","3.6","0","12.8","0","0"
"1","16","4","0","0","12.2","2.1","0","12.2","0","0"
"1","16","5","0","0","12.2","1.5","0","12.2","0","0"
"1","16","6","0","0","12.2","2.6","0","12.2","0","0"
"1","16","7","0","1","12.2","2.6","0.855","10.335","0.786","0"
"1","16","8","0","49","12.2","2.6","44.008","11.455","40.256","33.939"
"1","16","9","146","147","12.2","3.6","274.015","16.972","243.315","232.364"
"1","16","10","123","209","13.9","2.1","346.535","22.225","301.604","289.064"
"1","16","11","18","199","14.4","3.6","207.917","18.375","184.363","174.902"
"1","16","12","0","142","14.4","4.6","129.291","16.014","115.886","108.007"
"1","16","13","0","79","13.3","5.2","68.432","13.477","62.039","55.292"
"1","16","14","0","74","12.8","4.1","64.057","12.79","58.251","51.58"
"1","16","15","0","114","12.2","3.6","112.083","13.286","101.699","94.128"
"1","16","16","0","0","12.2","5.7","0","12.2","0","0"
"1","16","17","0","0","11.7","3.1","0","11.7","0","0"
"1","16","18","0","0","11.1","0","0","11.1","0","0"
"1","16","19","0","0","10.6","3.1","0","10.6","0","0"
"1","16","20","0","0","11.1","2.1","0","11.1","0","0"
"1","16","21","0","0","11.7","1.5","0","11.7","0","0"
"1","16","22","0","0","11.1","0","0","11.1","0","0"
"1","16","23","0","0","11.1","0","0","11.1","0","0"
"1","17","0","0","0","11.1","0","0","11.1","0","0"
"1","17","1","0","0","10.6","3.1","0","10.6","0","0"
"1","17","2","0","0","10.6","2.1","0","10.6","0","0"
"1","17","3","0","0","10.6","1.5","0","10.6","0","0"
"1","17","4","0","0","11.7","4.1","0","11.7","0","0"
"1","17","5","0","0","11.1","0","0","11.1","0","0"
"1","17","6","0","0","11.7","4.1","0","11.7","0","0"
"1","17","7","2","2","11.1","3.6","2.43","9.461","2.153","0"
"1","17","8","25","66","12.2","3.6","82.692","12.456","74.709","67.704"
"1","17","9","0","105","13.9","2.6","97.5","14.811","87.865","80.588"
"1","17","10","0","134","14.4","4.1","123.495","15.782","110.807","103.039"
"1","17","11","95","241","14.4","4.1","349.181","20.774","306.191","293.521"
"1","17","12","0","160","14.4","4.6","147.827","16.656","132.117","123.878"
"1","17","13","0","132","14.4","4.6","119.821","15.709","107.546","99.849"
"1","17","14","0","147","13.9","6.7","139.316","15.207","125.326","117.239"
"1","17","15","21","126","13.9","5.7","139.902","15.387","125.493","117.402"
"1","17","16","0","0","13.3","2.6","0","13.3","0","0"
"1","17","17","0","0","12.8","4.1","0","12.8","0","0"
"1","17","18","0","0","12.8","5.7","0","12.8","0","0"
"1","17","19","0","0","12.2","6.7","0","12.2","0","0"
"1","17","20","0","0","12.8","8.2","0","12.8","0","0"
"1","17","21","0","0","12.8","5.7","0","12.8","0","0"
"1","17","22","0","0","12.8","6.2","0","12.8","0","0"
"1","17","23","0","0","12.8","6.2","0","12.8","0","0"
"1","18","0","0","0","12.8","5.2","0","12.8","0","0"
"1","18","1","0","0","12.8","5.7","0","12.8","0","0"
"1","18","2","0","0","13.3","4.6","0","13.3","0","0"
"1","18","3","0","0","13.3","4.1","0","13.3","0","0"
"1","18","4","0","0","13.3","3.6","0","13.3","0","0"
"1","18","5","0","0","13.3","1.5","0","13.3","0","0"
"1","18","6","0","0","12.2","2.1","0","12.2","0","0"
"1","18","7","0","1","12.8","1.5","0.855","10.567","0.786","0"
"1","18","8","0","21","12.8","2.6","18.064","11.396","16.529","10.661"
"1","18","9","0","48","12.8","2.1","41.44","11.989","37.818","31.548"
"1","18","10","0","70","13.3","3.6","60.579","13.152","54.999","48.393"
"1","18","11","0","110","12.8","4.1","97.462","13.509","88.344","81.056"
"1","18","12","121","250","11.7","3.1","403.649","19.943","355.336","341.228"
"1","18","13","0","119","12.2","4.1","106.593","13.831","96.483","89.023"
"1","18","14","0","147","12.8","2.6","139.03","14.833","125.279","117.193"
"1","18","15","215","163","13.3","1.5","337.961","21.721","292.575","280.289"
"1","18","16","0","0","11.7","2.1","0","11.7","0","0"
"1","18","17","0","0","11.7","0","0","11.7","0","0"
"1","18","18","0","0","11.7","2.6","0","11.7","0","0"
"1","18","19","0","0","12.2","2.6","0","12.2","0","0"
"1","18","20","0","0","12.2","1.5","0","12.2","0","0"
"1","18","21","0","0","12.8","1.5","0","12.8","0","0"
"1","18","22","0","0","13.3","4.6","0","13.3","0","0"
"1","18","23","0","0","12.8","2.1","0","12.8","0","0"
"1","19","0","0","0","12.8","3.1","0","12.8","0","0"
"1","19","1","0","0","12.2","5.2","0","12.2","0","0"
"1","19","2","0","0","13.3","3.6","0","13.3","0","0"
"1","19","3","0","0","13.3","3.6","0","13.3","0","0"
"1","19","4","0","0","13.3","2.6","0","13.3","0","0"
"1","19","5","0","0","12.8","3.6","0","12.8","0","0"
"1","19","6","0","0","12.2","3.6","0","12.2","0","0"
"1","19","7","0","1","12.2","0","0.855","8.097","0.794","0"
"1","19","8","0","28","11.7","0","24.119","8.598","22.341","16.365"
"1","19","9","6","122","13.9","2.6","120.383","15.223","108.236","100.524"
"1","19","10","6","153","14.4","6.2","148.638","15.941","133.256","124.991"
"1","19","11","12","202","13.3","3.1","204.944","16.922","182.935","173.509"
"1","19","12","0","172","16.7","5.7","160.171","18.683","141.837","133.377"
"1","19","13","0","79","15.6","5.7","68.436","15.834","61.391","54.657"
"1","19","14","6","166","14.4","5.2","164.999","16.352","147.644","139.051"
"1","19","15","0","47","13.9","4.1","40.574","13.593","36.764","30.515"
"1","19","16","0","0","14.4","7.2","0","14.4","0","0"
"1","19","17","0","0","13.9","6.7","0","13.9","0","0"
"1","19","18","0","0","13.3","4.6","0","13.3","0","0"
"1","19","19","0","0","12.2","4.1","0","12.2","0","0"
"1","19","20","0","0","13.3","7.7","0","13.3","0","0"
"1","19","21","0","0","13.9","6.2","0","13.9","0","0"
"1","19","22","0","0","13.9","7.2","0","13.9","0","0"
"1","19","23","0","0","13.3","5.7","0","13.3","0","0"
"1","20","0","0","0","13.9","5.7","0","13.9","0","0"
"1","20","1","0","0","13.9","8.2","0","13.9","0","0"
"1","20","2","0","0","13.3","7.2","0","13.3","0","0"
"1","20","3","0","0","13.3","8.2","0","13.3","0","0"
"1","20","4","0","0","13.3","8.8","0","13.3","0","0"
"1","20","5","0","0","13.3","6.7","0","13.3","0","0"
"1","20","6","0","0","13.3","5.7","0","13.3","0","0"
"1","20","7","0","1","12.8","3.1","0.855","11.062","0.784","0"
"1","20","8","0","25","13.3","4.1","21.522","12.215","19.621","13.696"
"1","20","9","0","48","13.3","5.7","41.44","12.817","37.679","31.412"
"1","20","10","0","70","13.9","5.2","60.581","13.794","54.844","48.24"
"1","20","11","0","81","12.8","7.7","70.188","12.877","63.801","57.018"
"1","20","12","0","86","13.3","6.7","74.556","13.472","67.592","60.733"
"1","20","13","0","79","12.2","11.3","68.438","12.243","62.385","55.631"
"1","20","14","0","81","12.2","10.8","70.452","12.266","64.215","57.424"
"1","20","15","0","111","13.3","6.7","106.726","14.004","96.527","89.067"
"1","20","16","0","0","13.3","5.7","0","13.3","0","0"
"1","20","17","0","0","12.8","6.7","0","12.8","0","0"
"1","20","18","0","0","12.8","7.2","0","12.8","0","0"
"1","20","19","0","0","12.8","7.7","0","12.8","0","0"
"1","20","20","0","0","12.2","7.2","0","12.2","0","0"
"1","20","21","0","0","12.2","7.2","0","12.2","0","0"
"1","20","22","0","0","12.2","8.2","0","12.2","0","0"
"1","20","23","0","0","12.2","7.7","0","12.2","0","0"
"1","21","0","0","0","11.7","6.7","0","11.7","0","0"
"1","21","1","0","0","11.7","7.2","0","11.7","0","0"
"1","21","2","0","0","11.7","7.2","0","11.7","0","0"
"1","21","3","0","0","11.1","5.2","0","11.1","0","0"
"1","21","4","0","0","11.1","4.6","0","11.1","0","0"
"1","21","5","0","0","10.6","3.1","0","10.6","0","0"
"1","21","6","0","0","10","1.5","0","10","0","0"
"1","21","7","70","3","10","2.6","31.007","8.876","25.501","19.466"
"1","21","8","384","52","11.1","2.1","278.27","16.792","239.455","228.606"
"1","21","9","293","149","12.2","1.5","389.646","22.681","336.348","322.805"
"1","21","10","29","180","12.8","1.5","212.524","18.593","188.204","178.65"
"1","21","11","327","246","12.8","4.6","604.886","24.153","522.058","502.459"
"1","21","12","109","255","13.3","5.7","378.91","19.783","333.809","320.341"
"1","21","13","497","210","13.3","5.2","724.227","26.42","618.216","595.018"
"1","21","14","158","211","13.3","5.7","372.979","19.843","327.975","314.677"
"1","21","15","55","140","12.8","4.6","189.7","15.943","169.437","160.334"
"1","21","16","0","87","12.8","3.1","105.952","14.132","95.773","88.329"
"1","21","17","0","0","11.7","3.1","0","11.7","0","0"
"1","21","18","0","0","11.1","3.6","0","11.1","0","0"
"1","21","19","0","0","11.1","0","0","11.1","0","0"
"1","21","20","0","0","10.6","1.5","0","10.6","0","0"
"1","21","21","0","0","10.6","0","0","10.6","0","0"
"1","21","22","0","0","10.6","2.1","0","10.6","0","0"
"1","21","23","0","0","10","1.5","0","10","0","0"
"1","22","0","0","0","10.6","2.1","0","10.6","0","0"
"1","22","1","0","0","10.6","3.1","0","10.6","0","0"
"1","22","2","0","0","10.6","2.1","0","10.6","0","0"
"1","22","3","0","0","10.6","0","0","10.6","0","0"
"1","22","4","0","0","10","0","0","10","0","0"
"1","22","5","0","0","10","0","0","10","0","0"
"1","22","6","0","0","10","1.5","0","10","0","0"
"1","22","7","51","3","10.6","0","24.554","7.52","20.505","14.564"
"1","22","8","56","72","10.6","1.5","104.889","11.601","94.527","87.109"
"1","22","9","79","155","11.1","3.6","222.913","14.835","200.194","190.345"
"1","22","10","18","180","12.2","3.6","188.011","15.417","168.928","159.838"
"1","22","11","0","173","13.9","5.7","161.383","15.847","144.76","136.234"
"1","22","12","12","221","13.9","8.2","224.424","16.324","200.87","191.004"
"1","22","13","0","165","12.8","8.8","153.461","14.163","138.699","130.311"
"1","22","14","63","206","11.1","7.2","274.879","14.501","247.835","236.765"
"1","22","15","0","119","11.7","9.8","115.311","12.491","104.997","97.356"
"1","22","16","0","55","11.7","5.2","54.699","11.571","50.01","43.503"
"1","22","17","0","0","12.2","5.7","0","12.2","0","0"
"1","22","18","0","0","12.2","6.2","0","12.2","0","0"
"1","22","19","0","0","12.2","6.7","0","12.2","0","0"
"1","22","20","0","0","12.8","5.7","0","12.8","0","0"
"1","22","21","0","0","13.3","6.2","0","13.3","0","0"
"1","22","22","0","0","13.3","9.3","0","13.3","0","0"
"1","22","23","0","0","13.3","11.3","0","13.3","0","0"
"1","23","0","0","0","11.1","7.7","0","11.1","0","0"
"1","23","1","0","0","11.1","3.6","0","11.1","0","0"
"1","23","2","0","0","10.6","4.6","0","10.6","0","0"
"1","23","3","0","0","10","6.2","0","10","0","0"
"1","23","4","0","0","10","5.2","0","10","0","0"
"1","23","5","0","0","8.9","4.1","0","8.9","0","0"
"1","23","6","0","0","9.4","3.6","0","9.4","0","0"
"1","23","7","64","4","8.9","4.1","30.951","7.963","25.797","19.756"
"1","23","8","0","29","9.4","3.1","24.983","8.278","23.174","17.182"
"1","23","9","0","62","9.4","4.6","53.608","9.053","49.559","43.06"
"1","23","10","0","113","9.4","5.7","101.216","10.013","93.177","85.788"
"1","23","11","0","144","10","3.6","130.998","11.591","119.758","111.794"
"1","23","12","0","92","10.6","3.1","79.979","11.116","73.271","66.296"
"1","23","13","454","248","10.6","3.1","717.01","26.186","612.789","589.804"
"1","23","14","177","208","11.1","5.7","383.486","17.805","340.336","326.676"
"1","23","15","424","160","10","6.2","475.671","17.495","418.636","402.554"
"1","23","16","171","104","8.9","7.2","225.341","11.833","200.466","190.611"
"1","23","17","0","0","8.3","5.2","0","8.3","0","0"
"1","23","18","0","0","8.3","6.7","0","8.3","0","0"
"1","23","19","0","0","7.2","4.6","0","7.2","0","0"
"1","23","20","0","0","7.2","5.7","0","7.2","0","0"
"1","23","21","0","0","6.7","2.6","0","6.7","0","0"
"1","23","22","0","0","6.7","2.1","0","6.7","0","0"
"1","23","23","0","0","6.7","3.1","0","6.7","0","0"
"1","24","0","0","0","5.6","2.1","0","5.6","0","0"
"1","24","1","0","0","3.9","2.1","0","3.9","0","0"
"1","24","2","0","0","3.3","2.1","0","3.3","0","0"
"1","24","3","0","0","2.8","2.1","0","2.8","0","0"
