Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 04/22  07:00:00,275635184.049987,142534194.97097,6074309.6656106,19298995.2844214,0.0,95691277.8409825,12006021.9491793,30384.3388235294,3971686.08218409,0.0,3971686.08218409 
 04/22  08:00:00,345080488.516488,109781823.569558,14088921.199328,96494976.4221072,0.0,112678361.037492,12006021.9491793,30384.3388235294,3972110.33231831,0.0,3972110.33231831 
 04/22  09:00:00,342536985.08409,89790821.9792269,23444727.0495687,96494976.4221072,0.0,120770053.345184,12006021.9491793,30384.3388235294,3973001.66961602,0.0,3973001.66961602 
 04/22  10:00:00,288417459.505958,48154320.4430566,14429571.1394757,96494976.4221072,0.0,117302185.213316,12006021.9491793,30384.3388235294,3972820.99843316,0.0,3972820.99843316 
 04/22  11:00:00,280574962.270498,22320561.0165199,24329141.0228598,96494976.4221072,0.0,125393877.521008,12006021.9491793,30384.3388235294,3973220.36374611,0.0,3973220.36374611 
 04/22  12:00:00,279554203.91026,20049958.2091474,30202809.6458186,96494976.4221072,0.0,120770053.345184,12006021.9491793,30384.3388235294,3973089.16263468,0.0,3973089.16263468 
 04/22  13:00:00,273435385.279579,21677180.5395363,31704417.0363966,96494976.4221072,0.0,111522404.993536,12006021.9491793,30384.3388235294,3972625.3334669,0.0,3972625.3334669 
 04/22  14:00:00,168683216.937199,15958515.8644131,34945670.0110272,28948492.9266322,0.0,76794131.8471234,12006021.9491793,30384.3388235294,3972278.25519431,0.0,3972278.25519431 
 04/22  15:00:00,160465278.090348,16743274.70162,30566796.5027933,28948492.9266322,0.0,72170307.6712992,12006021.9491793,30384.3388235294,3971864.97903515,0.0,3971864.97903515 
 04/22  16:00:00,161846806.819872,22095366.4708128,25440277.4191694,28948492.9266322,0.0,73326263.7152553,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 04/22  17:00:00,151810174.205306,47273237.3029624,18018310.8551295,9649497.64221072,0.0,64832722.1170006,12006021.9491793,30384.3388235294,3971560.09914092,0.0,3971560.09914092 
 04/22  18:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3971032.49870793,0.0,3971032.49870793 
 04/22  19:00:00,85341667.8342986,0.0,0.0,9649497.64221072,17764800.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/22  20:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3971052.49310133,0.0,3971052.49310133 
 04/22  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/22  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970740.99947487,0.0,3970740.99947487 
 04/22  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/22  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970732.70750305,0.0,3970732.70750305 
 04/23  01:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  02:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  03:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970581.93522851,0.0,3970581.93522851 
 04/23  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970999.5850784,0.0,3970999.5850784 
 04/23  06:00:00,85341667.8342986,0.0,0.0,9649497.64221072,17764800.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  07:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  08:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970732.00045586,0.0,3970732.00045586 
 04/23  09:00:00,73511555.4389357,0.0,2905373.79091566,9649497.64221072,0.0,57896985.8532643,3029313.81372148,30384.3388235294,72000.,0.0,72000. 
 04/23  10:00:00,68914365.6904945,0.0,711871.410720059,9649497.64221072,0.0,57896985.8532643,625626.445475923,30384.3388235294,3970725.01869168,0.0,3970725.01869168 
 04/23  11:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  12:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970879.32967906,0.0,3970879.32967906 
 04/23  13:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  14:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3971034.20181645,0.0,3971034.20181645 
 04/23  15:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  16:00:00,80723660.0260084,0.0,9179038.70977444,9649497.64221072,0.0,57896985.8532643,3967753.48193536,30384.3388235294,72000.,0.0,72000. 
 04/23  17:00:00,70798215.1568947,0.0,1970094.43164433,9649497.64221072,0.0,57896985.8532643,1251252.89095185,30384.3388235294,3970769.19510056,0.0,3970769.19510056 
 04/23  18:00:00,69034548.4890111,0.0,832054.209236578,9649497.64221072,0.0,57896985.8532643,625626.445475923,30384.3388235294,72000.,0.0,72000. 
 04/23  19:00:00,85341667.8342986,0.0,0.0,9649497.64221072,17764800.,57896985.8532643,0.0,30384.3388235294,3970780.33361525,0.0,3970780.33361525 
 04/23  20:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970804.77468926,0.0,3970804.77468926 
 04/23  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 04/23  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970585.40969102,0.0,3970585.40969102 
 04/24  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/24  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970739.58580993,0.0,3970739.58580993 
 04/24  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/24  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/24  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970944.53545277,0.0,3970944.53545277 
 04/24  06:00:00,385596924.43658,259300741.72647,0.0,19298995.2844214,17764800.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 04/24  07:00:00,345803021.415466,158215186.598052,0.0,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972046.89336097,0.0,3972046.89336097 
 04/24  08:00:00,512858617.514025,72009466.3244817,1155559.77406997,173690957.559793,0.0,253451924.59276,12520324.9240967,30384.3388235294,7876179.12323147,0.0,7876179.12323147 
 04/24  09:00:00,466092233.08071,43522626.9794651,12331818.8606722,173690957.559793,0.0,223397067.449903,13119377.8920535,30384.3388235294,7878889.94765462,0.0,7878889.94765462 
 04/24  10:00:00,441377355.849546,18342274.2641904,19895750.6374662,173690957.559793,0.0,216461331.186166,12956657.8631059,30384.3388235294,7879962.41237747,0.0,7879962.41237747 
 04/24  11:00:00,449373109.123689,10624912.6080646,29231655.754615,173690957.559793,0.0,223397067.449903,12398131.4124899,30384.3388235294,7882548.22381441,0.0,7882548.22381441 
 04/24  12:00:00,457166585.062936,9860203.79647888,39687908.4313418,173690957.559793,0.0,221437412.824822,12459718.1116768,30384.3388235294,7883993.03343237,0.0,7883993.03343237 
 04/24  13:00:00,463561329.671788,2234353.77918121,45876423.6007104,173690957.559793,0.0,229176847.669683,12552362.7235966,30384.3388235294,11790679.5057103,0.0,11790679.5057103 
 04/24  14:00:00,443471083.597408,0.0,41009974.1339169,173690957.559793,0.0,216461331.186166,12278436.3787085,30384.3388235294,7878103.95511671,0.0,7878103.95511671 
 04/24  15:00:00,434856537.573916,0.0,32335865.4466057,173690957.559793,0.0,216461331.186166,12337999.042527,30384.3388235294,3974811.95563675,0.0,3974811.95563675 
 04/24  16:00:00,439566696.541955,0.0,26282469.835822,173690957.559793,0.0,226864935.581771,12697949.2257458,30384.3388235294,7881669.90056132,0.0,7881669.90056132 
 04/24  17:00:00,395655855.794746,0.0,21382960.6447283,135092966.99095,0.0,226061237.000646,13088306.8195975,30384.3388235294,7875757.71373278,0.0,7875757.71373278 
 04/24  18:00:00,262412832.946842,8852198.83916032,15363807.1635707,96494976.4221072,0.0,129665444.234001,12006021.9491793,30384.3388235294,3973215.38903963,0.0,3973215.38903963 
 04/24  19:00:00,287517496.131419,35632306.8250308,5171210.71392489,96494976.4221072,17764800.,120417795.882353,12006021.9491793,30384.3388235294,3972104.59746043,0.0,3972104.59746043 
 04/24  20:00:00,307169379.912285,82822787.1730866,0.0,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 04/24  21:00:00,325934115.051728,106211346.488354,0.0,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971815.46390597,0.0,3971815.46390597 
 04/24  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/24  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970736.14060934,0.0,3970736.14060934 
 04/24  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/25  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970733.94980438,0.0,3970733.94980438 
 04/25  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/25  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970738.68335982,0.0,3970738.68335982 
 04/25  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/25  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971186.3531023,0.0,3971186.3531023 
 04/25  06:00:00,319742827.932701,193446645.222591,0.0,19298995.2844214,17764800.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 04/25  07:00:00,335170562.193703,147582727.376289,0.0,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972879.43171107,0.0,3972879.43171107 
 04/25  08:00:00,505035587.972325,59970334.29789,5425933.21313171,173690957.559793,0.0,253451924.59276,12466053.969927,30384.3388235294,7878373.19930439,0.0,7878373.19930439 
 04/25  09:00:00,466642528.14816,40321057.4574853,17090722.5562125,173690957.559793,0.0,223397067.449903,12112338.7859431,30384.3388235294,7878770.13387274,0.0,7878770.13387274 
 04/25  10:00:00,452107365.590354,21172036.1798221,28702756.866272,173690957.559793,0.0,216461331.186166,12049899.4594772,30384.3388235294,3976042.59747325,0.0,3976042.59747325 
 04/25  11:00:00,458050797.033385,8259157.28014434,40365172.4760048,173690957.559793,0.0,223397067.449903,12308057.9287165,30384.3388235294,11786110.2339847,0.0,11786110.2339847 
 04/25  12:00:00,450466806.006325,6250453.9122044,36506672.6201785,173690957.559793,0.0,221437412.824822,12550924.7505038,30384.3388235294,7884690.5033769,0.0,7884690.5033769 
 04/25  13:00:00,461741318.692262,854487.685798144,45340044.9318324,173690957.559793,0.0,229176847.669683,12648596.5063315,30384.3388235294,11789952.9491339,0.0,11789952.9491339 
 04/25  14:00:00,452319371.4584,61986.3509152351,49726399.0252272,173690957.559793,0.0,216461331.186166,12348312.9974747,30384.3388235294,3975115.9506832,0.0,3975115.9506832 
 04/25  15:00:00,449227309.597757,566826.097039697,46108246.5212949,173690957.559793,0.0,216461331.186166,12369563.8946397,30384.3388235294,7877809.44182508,0.0,7877809.44182508 
 04/25  16:00:00,457482456.350045,176154.895638077,44015480.7403845,173690957.559793,0.0,226864935.581771,12704543.2336354,30384.3388235294,7881776.87256212,0.0,7881776.87256212 
 04/25  17:00:00,421947814.041047,12069463.8036981,35663861.5761007,135092966.99095,0.0,226061237.000646,13029900.3308276,30384.3388235294,3973651.37983587,0.0,3973651.37983587 
 04/25  18:00:00,293631468.342227,36322831.9515239,19111809.4465916,96494976.4221072,0.0,129665444.234001,12006021.9491793,30384.3388235294,3973094.09540665,0.0,3973094.09540665 
 04/25  19:00:00,318375014.050474,63925844.3922195,7735191.06579142,96494976.4221072,17764800.,120417795.882353,12006021.9491793,30384.3388235294,3972345.19111231,0.0,3972345.19111231 
 04/25  20:00:00,328150712.904664,95781809.5294754,8022310.63599008,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972613.10192755,0.0,3972613.10192755 
 04/25  21:00:00,335446338.842223,112379608.868153,3343961.41069549,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971139.1439052,0.0,3971139.1439052 
 04/25  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/25  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970734.54022476,0.0,3970734.54022476 
 04/25  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/26  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/26  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970738.08549755,0.0,3970738.08549755 
 04/26  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/26  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970739.1533236,0.0,3970739.1533236 
 04/26  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/26  06:00:00,310252004.004162,183955821.294052,0.0,19298995.2844214,17764800.,77195981.1376857,12006021.9491793,30384.3388235294,3971051.03113854,0.0,3971051.03113854 
 04/26  07:00:00,304746999.328281,111004366.127816,6154798.38305051,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972982.94824394,0.0,3972982.94824394 
 04/26  08:00:00,513295791.812296,51119232.1516758,21991762.4835443,173690957.559793,0.0,253451924.59276,13011530.6856993,30384.3388235294,3974876.7257959,0.0,3974876.7257959 
 04/26  09:00:00,470900245.790032,26835974.9163628,33607142.8191515,173690957.559793,0.0,223397067.449903,13338718.7059982,30384.3388235294,7878877.42340619,0.0,7878877.42340619 
 04/26  10:00:00,457219530.547376,9995189.59016025,43888773.0335985,173690957.559793,0.0,216461331.186166,13152894.8388343,30384.3388235294,7880031.52063343,0.0,7880031.52063343 
 04/26  11:00:00,473044254.781438,3411328.70563235,59641617.6824114,173690957.559793,0.0,223397067.449903,12872899.0448754,30384.3388235294,7882166.96160203,0.0,7882166.96160203 
 04/26  12:00:00,479897232.056728,1172721.86289716,70846262.7658975,173690957.559793,0.0,221437412.824822,12719492.7044951,30384.3388235294,11790368.4990652,0.0,11790368.4990652 
 04/26  13:00:00,493854002.400878,0.0,77483750.849556,173690957.559793,0.0,229176847.669683,13472061.9830223,30384.3388235294,7883564.72650973,0.0,7883564.72650973 
 04/26  14:00:00,494558350.691521,0.0,90972826.7433493,173690957.559793,0.0,216461331.186166,13402850.8633891,30384.3388235294,7879165.58178269,0.0,7879165.58178269 
 04/26  15:00:00,482096154.791892,0.0,78333833.3278566,173690957.559793,0.0,216461331.186166,13579648.3792528,30384.3388235294,3974908.21606914,0.0,3974908.21606914 
 04/26  16:00:00,482734686.727385,0.0,67156302.7149158,173690957.559793,0.0,226864935.581771,14992106.5320822,30384.3388235294,7880769.99599903,0.0,7880769.99599903 
 04/26  17:00:00,442392119.936273,0.0,65810157.8251628,135092966.99095,0.0,226061237.000646,15397373.7806905,30384.3388235294,7877149.47666417,0.0,7877149.47666417 
 04/26  18:00:00,289733029.651156,52323.028338993,50728753.1995007,96494976.4221072,0.0,129665444.234001,12761148.4283842,30384.3388235294,3973022.58618629,0.0,3973022.58618629 
 04/26  19:00:00,286998426.76864,6125631.96994226,34149129.6092369,96494976.4221072,17764800.,120417795.882353,12015708.5461768,30384.3388235294,3972361.70213407,0.0,3972361.70213407 
 04/26  20:00:00,280725974.804235,32812782.2346011,23566599.8304358,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972481.1604361,0.0,3972481.1604361 
 04/26  21:00:00,294876410.706402,57452702.8404178,17700939.3026101,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 04/26  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970885.75741284,0.0,3970885.75741284 
 04/26  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/26  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970730.20716302,0.0,3970730.20716302 
 04/27  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/27  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970735.095986,0.0,3970735.095986 
 04/27  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/27  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 04/27  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971151.13969745,0.0,3971151.13969745 
 04/27  06:00:00,263238692.173509,136911522.328195,0.0,19298995.2844214,17764800.,77195981.1376857,12037009.0843836,30384.3388235294,72000.,0.0,72000. 
 04/27  07:00:00,292377615.19761,102451421.065442,2338359.3147531,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972293.30733284,0.0,3972293.30733284 
